log_id,target_file,issue_type,row_key,column,original_value,new_value,notes
DQ-003056,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1211781301|month=2025-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1282,"1,282","stored as thousands-separated text; strip ',' then cast"
DQ-003057,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1713444978|month=2025-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1189,"1,189","stored as thousands-separated text; strip ',' then cast"
DQ-003058,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1869092142|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1131,"1,131","stored as thousands-separated text; strip ',' then cast"
DQ-003059,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1552813903|month=2025-05|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1128,"1,128","stored as thousands-separated text; strip ',' then cast"
DQ-003060,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1924355757|month=2025-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1027,"1,027","stored as thousands-separated text; strip ',' then cast"
DQ-003061,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1767320793|month=2025-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1095,"1,095","stored as thousands-separated text; strip ',' then cast"
DQ-003062,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1200480071|month=2025-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1219,"1,219","stored as thousands-separated text; strip ',' then cast"
DQ-003063,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1909167417|month=2024-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1177,"1,177","stored as thousands-separated text; strip ',' then cast"
DQ-003064,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2025-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1535,"1,535","stored as thousands-separated text; strip ',' then cast"
DQ-003065,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1566070763|month=2025-07|ndc_category=PULM_ICS_LABA_INH,rx_volume,1628,"1,628","stored as thousands-separated text; strip ',' then cast"
DQ-003066,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1509977165|month=2024-12|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1218,"1,218","stored as thousands-separated text; strip ',' then cast"
DQ-003067,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1000748156|month=2025-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1396,"1,396","stored as thousands-separated text; strip ',' then cast"
DQ-003068,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1280087226|month=2025-05|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1531,"1,531","stored as thousands-separated text; strip ',' then cast"
DQ-003069,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1292975558|month=2025-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1223,"1,223","stored as thousands-separated text; strip ',' then cast"
DQ-003070,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1869092142|month=2025-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1210,"1,210","stored as thousands-separated text; strip ',' then cast"
DQ-003071,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1213511599|month=2025-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1878,"1,878","stored as thousands-separated text; strip ',' then cast"
DQ-003072,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1213511599|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1740,"1,740","stored as thousands-separated text; strip ',' then cast"
DQ-003073,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1075693709|month=2024-10|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1075,"1,075","stored as thousands-separated text; strip ',' then cast"
DQ-003074,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1566070763|month=2025-05|ndc_category=PULM_ICS_LABA_INH,rx_volume,1509,"1,509","stored as thousands-separated text; strip ',' then cast"
DQ-003075,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1738903891|month=2025-08|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1041,"1,041","stored as thousands-separated text; strip ',' then cast"
DQ-003076,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1835339551|month=2025-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1554,"1,554","stored as thousands-separated text; strip ',' then cast"
DQ-003077,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1221582384|month=2025-06|ndc_category=PULM_ICS_LABA_INH,rx_volume,1139,"1,139","stored as thousands-separated text; strip ',' then cast"
DQ-003078,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1835339551|month=2024-11|ndc_category=RHEUM_JAK_ORAL,rx_volume,1350,"1,350","stored as thousands-separated text; strip ',' then cast"
DQ-003079,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1713444978|month=2025-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1245,"1,245","stored as thousands-separated text; strip ',' then cast"
DQ-003080,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2025-05|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1651,"1,651","stored as thousands-separated text; strip ',' then cast"
DQ-003081,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2024-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1108,"1,108","stored as thousands-separated text; strip ',' then cast"
DQ-003082,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1635581279|month=2025-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1157,"1,157","stored as thousands-separated text; strip ',' then cast"
DQ-003083,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-03|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1313,"1,313","stored as thousands-separated text; strip ',' then cast"
DQ-003084,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1397150222|month=2025-05|ndc_category=CARD_HF_ARNI,rx_volume,1154,"1,154","stored as thousands-separated text; strip ',' then cast"
DQ-003085,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1725623817|month=2025-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1225,"1,225","stored as thousands-separated text; strip ',' then cast"
DQ-003086,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1120344282|month=2025-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,2148,"2,148","stored as thousands-separated text; strip ',' then cast"
DQ-003087,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1213511599|month=2024-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1152,"1,152","stored as thousands-separated text; strip ',' then cast"
DQ-003088,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1646133078|month=2025-09|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1641,"1,641","stored as thousands-separated text; strip ',' then cast"
DQ-003089,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1357524945|month=2025-02|ndc_category=RHEUM_JAK_ORAL,rx_volume,1459,"1,459","stored as thousands-separated text; strip ',' then cast"
DQ-003090,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1363342464|month=2025-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1024,"1,024","stored as thousands-separated text; strip ',' then cast"
DQ-003091,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1738903891|month=2025-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1185,"1,185","stored as thousands-separated text; strip ',' then cast"
DQ-003092,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1144669185|month=2024-11|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1061,"1,061","stored as thousands-separated text; strip ',' then cast"
DQ-003093,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1250670316|month=2024-11|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1139,"1,139","stored as thousands-separated text; strip ',' then cast"
DQ-003094,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1927430854|month=2025-10|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1163,"1,163","stored as thousands-separated text; strip ',' then cast"
DQ-003095,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1357524945|month=2025-05|ndc_category=RHEUM_JAK_ORAL,rx_volume,1472,"1,472","stored as thousands-separated text; strip ',' then cast"
DQ-003096,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1397955463|month=2025-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1047,"1,047","stored as thousands-separated text; strip ',' then cast"
DQ-003097,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1263807582|month=2025-07|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1439,"1,439","stored as thousands-separated text; strip ',' then cast"
DQ-003098,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1346135829|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1525,"1,525","stored as thousands-separated text; strip ',' then cast"
DQ-003099,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1188411270|month=2024-08|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1028,"1,028","stored as thousands-separated text; strip ',' then cast"
DQ-003100,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1346135829|month=2025-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1321,"1,321","stored as thousands-separated text; strip ',' then cast"
DQ-003101,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1134966757|month=2025-10|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1379,"1,379","stored as thousands-separated text; strip ',' then cast"
DQ-003102,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1832506087|month=2025-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1168,"1,168","stored as thousands-separated text; strip ',' then cast"
DQ-003103,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1292975558|month=2025-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1184,"1,184","stored as thousands-separated text; strip ',' then cast"
DQ-003104,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1968340152|month=2025-10|ndc_category=CARD_HF_ARNI,rx_volume,1095,"1,095","stored as thousands-separated text; strip ',' then cast"
DQ-003105,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1883526315|month=2025-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1392,"1,392","stored as thousands-separated text; strip ',' then cast"
DQ-003106,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1346135829|month=2025-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1367,"1,367","stored as thousands-separated text; strip ',' then cast"
DQ-003107,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1211781301|month=2025-03|ndc_category=CARD_HF_ARNI,rx_volume,1539,"1,539","stored as thousands-separated text; strip ',' then cast"
DQ-003108,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2025-02|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1510,"1,510","stored as thousands-separated text; strip ',' then cast"
DQ-003109,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1124726435|month=2024-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1261,"1,261","stored as thousands-separated text; strip ',' then cast"
DQ-003110,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1635581279|month=2025-01|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1206,"1,206","stored as thousands-separated text; strip ',' then cast"
DQ-003111,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1000748156|month=2025-10|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1639,"1,639","stored as thousands-separated text; strip ',' then cast"
DQ-003112,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2024-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1373,"1,373","stored as thousands-separated text; strip ',' then cast"
DQ-003113,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1148541752|month=2025-02|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1220,"1,220","stored as thousands-separated text; strip ',' then cast"
DQ-003114,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1394609428|month=2025-05|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1127,"1,127","stored as thousands-separated text; strip ',' then cast"
DQ-003115,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1080136264|month=2025-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1315,"1,315","stored as thousands-separated text; strip ',' then cast"
DQ-003116,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1250670316|month=2025-03|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1377,"1,377","stored as thousands-separated text; strip ',' then cast"
DQ-003117,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2024-11|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1349,"1,349","stored as thousands-separated text; strip ',' then cast"
DQ-003118,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1749263335|month=2025-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1269,"1,269","stored as thousands-separated text; strip ',' then cast"
DQ-003119,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1912301342|month=2025-05|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1030,"1,030","stored as thousands-separated text; strip ',' then cast"
DQ-003120,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1211781301|month=2025-02|ndc_category=CARD_HF_ARNI,rx_volume,1457,"1,457","stored as thousands-separated text; strip ',' then cast"
DQ-003121,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1646133078|month=2025-06|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1172,"1,172","stored as thousands-separated text; strip ',' then cast"
DQ-003122,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042455315|month=2025-06|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1196,"1,196","stored as thousands-separated text; strip ',' then cast"
DQ-003123,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1822345694|month=2024-09|ndc_category=CARD_HF_ARNI,rx_volume,1012,"1,012","stored as thousands-separated text; strip ',' then cast"
DQ-003124,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1883526315|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1610,"1,610","stored as thousands-separated text; strip ',' then cast"
DQ-003125,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1332821143|month=2025-08|ndc_category=ONC_TARGETED_ORAL,rx_volume,1488,"1,488","stored as thousands-separated text; strip ',' then cast"
DQ-003126,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1883526315|month=2025-04|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1371,"1,371","stored as thousands-separated text; strip ',' then cast"
DQ-003127,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1456207657|month=2025-09|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1028,"1,028","stored as thousands-separated text; strip ',' then cast"
DQ-003128,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1256419643|month=2024-12|ndc_category=RHEUM_JAK_ORAL,rx_volume,1480,"1,480","stored as thousands-separated text; strip ',' then cast"
DQ-003129,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1912301342|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1017,"1,017","stored as thousands-separated text; strip ',' then cast"
DQ-003130,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1869092142|month=2025-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1379,"1,379","stored as thousands-separated text; strip ',' then cast"
DQ-003131,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1280087226|month=2024-09|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1386,"1,386","stored as thousands-separated text; strip ',' then cast"
DQ-003132,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1213511599|month=2024-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1154,"1,154","stored as thousands-separated text; strip ',' then cast"
DQ-003133,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1250670316|month=2024-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1091,"1,091","stored as thousands-separated text; strip ',' then cast"
DQ-003134,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1788800922|month=2024-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1290,"1,290","stored as thousands-separated text; strip ',' then cast"
DQ-003135,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1262170503|month=2024-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1005,"1,005","stored as thousands-separated text; strip ',' then cast"
DQ-003136,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1264333323|month=2025-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1222,"1,222","stored as thousands-separated text; strip ',' then cast"
DQ-003137,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1211781301|month=2025-07|ndc_category=CARD_HF_ARNI,rx_volume,1876,"1,876","stored as thousands-separated text; strip ',' then cast"
DQ-003138,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1749263335|month=2024-05|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1035,"1,035","stored as thousands-separated text; strip ',' then cast"
DQ-003139,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1749263335|month=2024-07|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1217,"1,217","stored as thousands-separated text; strip ',' then cast"
DQ-003140,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1788800922|month=2025-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1482,"1,482","stored as thousands-separated text; strip ',' then cast"
DQ-003141,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2025-08|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,2355,"2,355","stored as thousands-separated text; strip ',' then cast"
DQ-003142,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1901019392|month=2025-06|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1033,"1,033","stored as thousands-separated text; strip ',' then cast"
DQ-003143,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2025-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1428,"1,428","stored as thousands-separated text; strip ',' then cast"
DQ-003144,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2024-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1032,"1,032","stored as thousands-separated text; strip ',' then cast"
DQ-003145,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1411293156|month=2025-05|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1093,"1,093","stored as thousands-separated text; strip ',' then cast"
DQ-003146,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1788800922|month=2025-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1746,"1,746","stored as thousands-separated text; strip ',' then cast"
DQ-003147,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1566070763|month=2025-03|ndc_category=PULM_ICS_LABA_INH,rx_volume,1487,"1,487","stored as thousands-separated text; strip ',' then cast"
DQ-003148,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1280087226|month=2024-11|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1354,"1,354","stored as thousands-separated text; strip ',' then cast"
DQ-003149,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1630483653|month=2025-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1154,"1,154","stored as thousands-separated text; strip ',' then cast"
DQ-003150,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1909167417|month=2024-12|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1133,"1,133","stored as thousands-separated text; strip ',' then cast"
